,name,no_games,avg_assists,last_assists,avg_bonus,last_bonus,avg_bps,last_bps,avg_clean_sheets,last_clean_sheets,avg_creativity,last_creativity,avg_element_code,last_element_code,avg_end_cost,last_end_cost,avg_goals_conceded,last_goals_conceded,avg_goals_scored,last_goals_scored,avg_ict_index,last_ict_index,avg_influence,last_influence,avg_minutes,last_minutes,avg_own_goals,last_own_goals,avg_penalties_missed,last_penalties_missed,avg_penalties_saved,last_penalties_saved,avg_red_cards,last_red_cards,avg_saves,last_saves,avg_start_cost,last_start_cost,avg_threat,last_threat,avg_total_points,last_total_points,avg_yellow_cards,last_yellow_cards
0,Ricardo Domingos Barbosa Pereira,3,3.6666666666666665,1,11.0,0,471.0,152,7.333333333333333,2,375.5,162.4,111931.0,111931,58.0,59,30.333333333333332,19,1.6666666666666667,0,124.83333333333333,48.9,603.4666666666667,183.4,2199.0,954,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,56.666666666666664,60,269.6666666666667,144.0,98.66666666666667,27,3.6666666666666665,3
0,Daniel Amartey,6,0.16666666666666666,0,0.8333333333333334,2,93.66666666666667,121,1.5,0,45.31666666666666,10.9,155569.0,155569,42.333333333333336,39,10.833333333333334,12,0.3333333333333333,1,18.283333333333335,22.7,104.93333333333334,155.0,603.3333333333334,718,0.0,0,0.0,0,0.0,0,0.16666666666666666,0,0.0,0,44.166666666666664,40,31.833333333333332,61.0,17.833333333333332,19,1.3333333333333333,3
0,Youri Tielemans,3,5.0,4,7.333333333333333,11,477.0,633,8.666666666666666,11,621.1,788.2,166989.0,166989,61.666666666666664,64,33.0,50,4.0,6,159.5,209.1,568.6666666666666,840.4,2422.0,3356,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,63.333333333333336,65,404.3333333333333,462.0,104.33333333333333,133,3.3333333333333335,6
0,Ayoze Pérez,6,2.8333333333333335,1,10.833333333333334,2,357.8333333333333,149,6.833333333333333,5,315.34999999999997,323.6,168580.0,168580,55.0,60,33.666666666666664,21,7.166666666666667,2,117.86666666666666,106.1,359.73333333333335,255.6,2190.6666666666665,1322,0.16666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,59.166666666666664,65,504.0,482.0,107.16666666666667,58,1.8333333333333333,2
0,Demarai Gray,6,2.3333333333333335,0,0.8333333333333334,0,164.0,3,2.5,0,205.89999999999998,1.3,172632.0,172632,49.833333333333336,51,15.5,0,1.6666666666666667,0,63.78333333333333,0.5,172.80000000000004,0.2,920.0,18,0.0,0,0.16666666666666666,0,0.0,0,0.0,0,0.0,0,53.333333333333336,55,259.8333333333333,3.0,47.5,1,1.1666666666666667,0
0,James Maddison,3,6.333333333333333,7,12.666666666666666,12,546.6666666666666,473,9.333333333333334,10,1177.2333333333333,770.3,172780.0,172780,70.33333333333333,72,32.666666666666664,28,7.0,8,256.7,202.5,677.4,588.4,2516.0,2093,0.0,0,0.3333333333333333,0,0.0,0,0.3333333333333333,0,0.0,0,68.33333333333333,70,713.0,668.0,131.66666666666666,133,3.6666666666666665,4
0,Kelechi Iheanacho,6,3.3333333333333335,2,8.666666666666666,18,238.66666666666666,424,2.0,5,201.1333333333333,413.9,173515.0,173515,58.166666666666664,62,14.333333333333334,23,5.5,12,84.11666666666667,176.5,233.73333333333335,540.2,908.3333333333334,1452,0.0,0,0.16666666666666666,1,0.0,0,0.0,0,0.0,0,61.666666666666664,60,410.0,814.0,69.66666666666667,110,1.1666666666666667,1
0,Hamza Choudhury,4,0.5,0,0.0,0,88.0,59,2.25,2,44.35,13.5,197469.0,197469,43.75,46,6.75,2,0.25,0,18.924999999999997,7.6,99.8,34.0,540.5,311,0.0,0,0.0,0,0.0,0,0.25,0,0.0,0,46.25,50,44.75,29.0,20.5,14,1.0,1
0,Harvey Barnes,4,4.5,5,5.75,13,222.25,348,4.25,7,279.85,359.0,201666.0,201666,56.0,66,16.25,25,4.0,9,115.44999999999999,172.7,313.6,556.4,1257.0,1944,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,57.5,70,560.75,810.0,76.25,126,0.0,0
0,Wilfred Ndidi,5,2.4,4,5.2,11,436.2,430,8.2,7,231.16,234.5,203341.0,203341,48.4,48,36.6,31,1.4,1,105.72,86.2,568.1600000000001,549.2,2511.6,2175,0.0,0,0.0,0,0.0,0,0.4,0,0.0,0,50.0,50,257.0,78.0,78.0,79,5.2,6
0,Filip Benkovic,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,213405.0,213405,44.0,43,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,0.0,0.0,0.0,0,0.0,0
0,Çaglar Söyüncü,3,0.3333333333333333,0,5.0,3,363.0,360,5.666666666666667,5,66.73333333333333,114.4,218031.0,218031,50.0,53,23.0,30,0.6666666666666666,1,61.93333333333334,67.7,411.9333333333334,403.6,1741.0,1816,0.0,0,0.0,0,0.0,0,0.3333333333333333,0,0.0,0,50.0,55,139.0,157.0,62.666666666666664,59,2.3333333333333335,2
0,James Justin,2,1.5,2,6.5,13,321.5,447,6.5,9,242.85,290.7,220627.0,220627,47.5,48,19.5,25,1.0,2,72.8,96.0,356.4,472.2,1540.0,2070,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,47.5,45,128.0,195.0,68.0,101,2.5,4
0,Luke Thomas,2,0.5,0,1.5,0,101.0,132,1.0,1,130.75,111.7,244619.0,244619,40.5,41,11.0,18,0.5,1,31.0,38.1,123.7,169.0,617.5,968,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,42.5,45,55.5,101.0,20.5,26,1.0,2
0,Timothy Castagne,1,4.0,4,7.0,7,479.0,479,6.0,6,350.2,350.2,166477.0,166477,58.0,58,37.0,37,2.0,2,101.7,101.7,486.6,486.6,2345.0,2345,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,55.0,55,181.0,181.0,94.0,94,1.0,1
0,Nampalys Mendy,5,0.4,1,0.0,0,124.4,234,2.6,4,66.17999999999999,118.7,86881.0,86881,43.4,42,12.4,25,0.0,0,16.98,29.6,92.6,153.0,818.8,1452,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,11.0,23.0,23.2,41,2.2,5
0,Cengiz Ünder,1,2.0,2,0.0,0,62.0,62,0.0,0,87.5,87.5,228798.0,228798,57.0,57,5.0,5,0.0,0,24.9,24.9,73.4,73.4,275.0,275,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,60.0,60,88.0,88.0,16.0,16,0.0,0
0,Wesley Fofana,1,1.0,1,5.0,5,464.0,464,7.0,7,107.8,107.8,444463.0,444463,50.0,50,30.0,30,0.0,0,73.4,73.4,502.0,502.0,2260.0,2260,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50.0,50,121.0,121.0,71.0,71,7.0,7
0,Islam Slimani,3,1.6666666666666667,0,3.3333333333333335,0,116.66666666666667,3,2.0,0,126.96666666666665,11.7,149828.0,149828,65.66666666666667,49,9.333333333333334,1,2.6666666666666665,0,47.56666666666667,1.8,140.53333333333333,0.2,556.3333333333334,19,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,68.33333333333333,50,212.33333333333334,6.0,36.333333333333336,1,0.6666666666666666,0
0,Vontae Daley-Campbell,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,232229.0,232229,40.0,40,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,40.0,40,0.0,0.0,0.0,0,0.0,0
0,Thakgalo Leshabela,1,0.0,0,0.0,0,2.0,2,0.0,0,1.4,1.4,232881.0,232881,44.0,44,0.0,0,0.0,0,0.2,0.2,0.6,0.6,9.0,9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,0.0,0.0,1.0,1,0.0,0
0,Sidnei Tavares,1,0.0,0,0.0,0,10.0,10,0.0,0,1.2,1.2,421796.0,421796,44.0,44,1.0,1,0.0,0,2.0,2.0,9.6,9.6,84.0,84,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,9.0,9.0,3.0,3,0.0,0
0,Shane Flynn,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,447373.0,447373,45.0,45,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,0.0,0.0,0.0,0,0.0,0
0,Thanawat Suengchitthawon,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,513789.0,513789,45.0,45,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,0.0,0.0,0.0,0,0.0,0
0,Tawanda Maswanhise,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,461585.0,461585,45.0,45,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,0.0,0.0,0.0,0,0.0,0
0,Pablo Hernández Domínguez,4,4.5,3,4.0,0,48.0,103,2.75,1,24.475,97.9,28690.0,28690,58.0,57,14.25,6,1.25,0,8.35,33.4,21.0,84.0,1006.0,414,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,61.25,60,38.25,153.0,53.75,28,1.5,1
0,Francisco Casilla Cortés,1,0.0,0,2.0,2,58.0,58,1.0,1,0.0,0.0,39790.0,39790,41.0,41,2.0,2,0.0,0,6.8,6.8,68.0,68.0,270.0,270,0.0,0,0.0,0,0.0,0,0.0,0,8.0,8,45.0,45,0.0,0.0,14.0,14,0.0,0
0,Liam Cooper,3,0.0,0,0.6666666666666666,2,151.33333333333334,454,2.0,6,5.8999999999999995,17.7,55914.0,55914,41.0,43,16.0,41,0.3333333333333333,1,29.933333333333334,89.8,206.79999999999998,620.4,770.6666666666666,2186,0.0,0,0.0,0,0.0,0,0.3333333333333333,1,0.0,0,41.666666666666664,45,86.33333333333333,259.0,19.666666666666668,59,1.3333333333333333,4
0,Barry Douglas,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,57913.0,57913,44.0,38,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,40,0.0,0.0,0.0,0,0.0,0
0,Luke Ayling,1,0.0,0,2.0,2,665.0,665,12.0,12,421.4,421.4,66588.0,66588,44.0,44,54.0,54,0.0,0,161.6,161.6,843.2,843.2,3399.0,3399,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,350.0,350.0,100.0,100,7.0,7
0,Mateusz Klich,1,5.0,5,3.0,3,407.0,407,8.0,8,661.4,661.4,72222.0,72222,52.0,52,44.0,44,4.0,4,145.7,145.7,464.6,464.6,2386.0,2386,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,55.0,55,333.0,333.0,99.0,99,6.0,6
0,Adam Forshaw,6,0.3333333333333333,0,0.5,0,66.83333333333333,0,1.5,0,85.26666666666667,0.0,80179.0,80179,45.333333333333336,48,6.0,0,0.0,0,17.083333333333332,0.0,45.93333333333334,0.0,450.6666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.833333333333336,50,40.0,0.0,13.0,0,0.6666666666666666,0
0,Stuart Dallas,1,3.0,3,15.0,15,726.0,726,12.0,12,454.6,454.6,87873.0,87873,55.0,55,53.0,53,8.0,8,174.2,174.2,756.8,756.8,3410.0,3410,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,527.0,527.0,171.0,171,7.0,7
0,Ezgjan Alioski,1,3.0,3,7.0,7,449.0,449,10.0,10,423.0,423.0,105377.0,105377,44.0,44,35.0,35,2.0,2,118.5,118.5,477.8,477.8,2456.0,2456,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,281.0,281.0,110.0,110,7.0,7
0,Patrick Bamford,3,3.6666666666666665,11,9.333333333333334,26,240.66666666666666,631,4.0,10,132.63333333333333,371.0,106617.0,106617,56.0,66,20.333333333333332,50,6.0,17,98.7,274.6,306.06666666666666,867.2,1246.6666666666667,3052,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,55.0,55,550.3333333333334,1512.0,76.66666666666667,194,1.3333333333333333,3
0,Jack Harrison,1,10.0,10,15.0,15,542.0,542,11.0,11,821.7,821.7,221399.0,221399,56.0,56,45.0,45,8.0,8,225.2,225.2,759.2,759.2,2846.0,2846,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,55.0,55,666.0,666.0,160.0,160,2.0,2
0,Kalvin Phillips,1,2.0,2,2.0,2,396.0,396,9.0,9,539.3,539.3,155405.0,155405,49.0,49,34.0,34,1.0,1,115.8,115.8,535.4,535.4,2428.0,2428,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50.0,50,82.0,82.0,67.0,67,10.0,10
0,Hélder Wander Sousa de Azevedo e Costa,3,2.0,4,0.6666666666666666,2,99.33333333333333,162,2.6666666666666665,3,132.76666666666668,134.3,165808.0,165808,48.0,50,14.0,23,1.3333333333333333,3,45.20000000000001,64.7,129.0,224.2,827.6666666666666,1150,0.3333333333333333,1,0.0,0,0.0,0,0.0,0,0.0,0,51.666666666666664,55,189.66666666666666,289.0,38.333333333333336,63,1.0,0
0,Tyler Roberts,3,0.6666666666666666,2,0.0,0,56.333333333333336,169,1.3333333333333333,4,79.66666666666667,239.0,173821.0,173821,45.333333333333336,46,6.333333333333333,19,0.3333333333333333,1,24.166666666666668,72.5,63.13333333333333,189.4,449.3333333333333,1330,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46.666666666666664,50,98.66666666666667,296.0,16.333333333333332,49,1.3333333333333333,3
0,Jay-Roy Grot,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,204642.0,204642,47.0,47,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50.0,50,0.0,0.0,0.0,0,0.0,0
0,Kamil Miazek,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,214987.0,214987,40.0,40,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,40.0,40,0.0,0.0,0.0,0,0.0,0
0,Ian Carlo Poveda-Ocampo,1,0.0,0,0.0,0,43.0,43,0.0,0,71.5,71.5,215460.0,215460,42.0,42,5.0,5,0.0,0,21.8,21.8,55.0,55.0,344.0,344,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,91.0,91.0,14.0,14,0.0,0
0,Jamie Shackleton,1,0.0,0,0.0,0,72.0,72,1.0,1,45.7,45.7,221610.0,221610,48.0,48,11.0,11,0.0,0,11.4,11.4,52.0,52.0,454.0,454,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50.0,50,18.0,18.0,17.0,17,0.0,0
0,Pascal Struijk,1,0.0,0,2.0,2,402.0,402,7.0,7,66.3,66.3,222694.0,222694,40.0,40,32.0,32,1.0,1,80.1,80.1,513.0,513.0,2072.0,2072,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,40.0,40,222.0,222.0,71.0,71,3.0,3
0,Jordan Stevens,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,434138.0,434138,43.0,43,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,0.0,0.0,0.0,0,0.0,0
0,Illan Meslier,1,0.0,0,20.0,20,774.0,774,11.0,11,10.0,10.0,437495.0,437495,48.0,48,52.0,52,0.0,0,103.7,103.7,1026.0,1026.0,3150.0,3150,1.0,1,0.0,0,1.0,1,0.0,0,140.0,140,45.0,45,0.0,0.0,154.0,154,0.0,0
0,Leif Davis,1,0.0,0,0.0,0,5.0,5,0.0,0,0.6,0.6,455084.0,455084,38.0,38,0.0,0,0.0,0,0.3,0.3,2.8,2.8,31.0,31,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,40.0,40,0.0,0.0,2.0,2,0.0,0
0,Oliver Casey,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,467114.0,467114,38.0,38,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,40.0,40,0.0,0.0,0.0,0,0.0,0
0,Robin Koch,1,0.0,0,2.0,2,220.0,220,4.0,4,52.2,52.2,193645.0,193645,43.0,43,21.0,21,0.0,0,41.4,41.4,230.2,230.2,1130.0,1130,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,131.0,131.0,38.0,38,1.0,1
0,Rodrigo Moreno,2,2.5,4,8.0,16,170.5,341,1.5,3,204.85,409.7,80954.0,80954,53.5,57,14.0,21,4.0,7,71.2,142.4,199.2,398.4,891.0,1279,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,55.0,60,308.5,617.0,58.0,89,1.5,3
0,Elia Caprile,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,463912.0,463912,40.0,40,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,40.0,40,0.0,0.0,0.0,0,0.0,0
0,Mateusz Bogusz,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,480216.0,480216,43.0,43,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,0.0,0.0,0.0,0,0.0,0
0,Diego Llorente,1,0.0,0,3.0,3,255.0,255,4.0,4,51.0,51.0,149915.0,149915,44.0,44,12.0,12,1.0,1,46.0,46.0,293.0,293.0,1203.0,1203,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,115.0,115.0,50.0,50,1.0,1
0,Raphael Dias Belloli,1,10.0,10,11.0,11,489.0,489,9.0,9,889.3,889.3,219961.0,219961,56.0,56,34.0,34,6.0,6,251.3,251.3,719.6,719.6,2358.0,2358,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,55.0,55,902.0,902.0,133.0,133,3.0,3
0,Jack Jenkins,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,492374.0,492374,45.0,45,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,0.0,0.0,0.0,0,0.0,0
0,Niall Huggins,1,0.0,0,0.0,0,4.0,4,0.0,0,0.9,0.9,492066.0,492066,45.0,45,0.0,0,0.0,0,0.6,0.6,2.6,2.6,37.0,37,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,2.0,2.0,1.0,1,0.0,0
0,Charlie Cresswell,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,492373.0,492373,40.0,40,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,40.0,40,0.0,0.0,0.0,0,0.0,0
0,Joe Gelhardt,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,462635.0,462635,45.0,45,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,0.0,0.0,0.0,0,0.0,0
0,Gaetano Berardi,1,0.0,0,1.0,1,30.0,30,1.0,1,0.9,0.9,38588.0,38588,40.0,40,0.0,0,0.0,0,3.6,3.6,17.2,17.2,113.0,113,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,40.0,40,18.0,18.0,8.0,8,0.0,0
0,Sam Greenwood,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,248937.0,248937,45.0,45,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,0.0,0.0,0.0,0,0.0,0
0,Crysencio Summerville,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,450070.0,450070,44.0,44,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,0.0,0.0,0.0,0,0.0,0
0,Cody Drameh,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,433590.0,433590,40.0,40,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,40.0,40,0.0,0.0,0.0,0,0.0,0
0,James Milner,15,5.8,2,10.6,2,198.46666666666667,204,5.533333333333333,4,179.78666666666666,242.0,15157.0,15157,62.333333333333336,53,24.866666666666667,10,3.2,0,42.9,55.2,158.70666666666665,200.0,2052.0,1056,0.06666666666666667,0,0.13333333333333333,0,0.0,0,0.2,0,0.0,0,64.66666666666667,55,89.8,108.0,99.73333333333333,44,4.2,3
0,Konstantinos Tsimikas,1,0.0,0,0.0,0,5.0,5,0.0,0,0.1,0.1,214285.0,214285,49.0,49,0.0,0,0.0,0,0.0,0.0,0.0,0.0,6.0,6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50.0,50,0.0,0.0,2.0,2,0.0,0
0,Georginio Wijnaldum,6,3.1666666666666665,1,8.166666666666666,3,531.3333333333334,482,12.333333333333334,10,364.5,387.0,41733.0,41733,61.666666666666664,53,33.666666666666664,39,4.5,2,108.98333333333333,105.1,373.1333333333334,358.2,2852.0,2938,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,64.16666666666667,55,351.0,307.0,119.33333333333333,97,1.3333333333333333,1
0,Jordan Henderson,13,3.923076923076923,2,8.153846153846153,2,255.30769230769232,345,8.692307692307692,4,154.07692307692307,262.3,56979.0,56979,55.0,54,26.307692307692307,23,2.3846153846153846,1,38.46923076923077,72.9,171.06153846153848,358.0,2116.076923076923,1704,0.0,0,0.0,0,0.0,0,0.15384615384615385,0,0.0,0,57.30769230769231,55,59.07692307692308,108.0,88.07692307692308,56,2.6153846153846154,0
0,Adrián San Miguel del Castillo,8,0.0,0,4.25,2,271.75,60,4.875,1,1.25,0.0,60706.0,60706,44.625,42,23.25,9,0.0,0,12.975,5.9,128.65,59.6,1545.375,270,0.0,0,0.0,0,0.625,0,0.25,0,58.375,10,46.875,45,0.0,0.0,65.5,11,1.25,0
0,Joel Matip,5,0.4,2,5.2,5,358.0,194,6.6,3,72.53999999999999,42.4,60914.0,60914,52.6,54,14.8,5,1.0,1,59.760000000000005,30.6,385.04,179.0,1476.0,690,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,54.0,55,139.2,84.0,68.4,42,2.2,2
0,Xherdan Shaqiri,6,4.0,2,6.666666666666667,1,272.5,127,5.5,2,419.1666666666666,294.2,68312.0,68312,63.0,64,20.5,7,3.6666666666666665,0,92.86666666666666,47.6,253.03333333333333,95.2,1422.0,548,0.0,0,0.16666666666666666,0,0.0,0,0.0,0,0.0,0,66.66666666666667,65,255.66666666666666,86.0,76.83333333333333,26,2.3333333333333335,2
0,Alex Oxlade-Chamberlain,10,2.8,1,1.8,0,166.0,58,4.1,0,148.69,32.9,81880.0,81880,59.5,63,12.9,6,1.7,1,42.5,17.1,136.44,70.8,959.2,243,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,64.5,65,140.3,68.0,52.1,21,1.0,0
0,Roberto Firmino,6,8.666666666666666,8,20.5,15,628.5,615,13.5,10,663.0166666666668,643.2,92217.0,92217,90.0,91,29.833333333333332,39,11.0,9,253.94999999999996,278.8,676.4,729.4,2703.8333333333335,2837,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,90.0,95,1200.5,1415.0,162.0,141,1.5,2
0,Virgil van Dijk,6,1.0,0,12.0,1,573.0,73,10.166666666666666,1,78.66666666666666,4.8,97032.0,97032,60.5,62,25.5,11,2.3333333333333335,1,85.39999999999999,15.3,525.5666666666667,82.4,2389.8333333333335,370,0.0,0,0.0,0,0.0,0,0.16666666666666666,0,0.0,0,59.166666666666664,65,249.5,66.0,114.0,15,1.5,1
0,Sadio Mané,7,7.428571428571429,11,16.857142857142858,14,551.1428571428571,513,11.714285714285714,12,532.7,809.7,110979.0,110979,95.14285714285714,118,26.285714285714285,28,13.714285714285714,11,201.6,315.5,605.6,808.8,2541.5714285714284,2808,0.0,0,0.14285714285714285,0,0.0,0,0.42857142857142855,0,0.0,0,95.0,120,877.7142857142857,1535.0,175.42857142857142,176,3.4285714285714284,3
0,Alisson Ramses Becker,3,0.3333333333333333,0,11.0,13,663.0,660,14.666666666666666,10,3.4,0.1,116535.0,116535,60.333333333333336,60,26.0,32,0.3333333333333333,1,66.16666666666667,79.4,652.1333333333333,776.4,2977.6666666666665,2970,0.0,0,0.0,0,0.3333333333333333,1,0.3333333333333333,0,72.66666666666667,84,58.333333333333336,60,5.666666666666667,17.0,146.0,140,0.6666666666666666,1
0,Fabio Henrique Tavares,3,2.3333333333333335,2,3.3333333333333335,2,376.3333333333333,421,9.333333333333334,11,237.5333333333333,106.8,116643.0,116643,54.333333333333336,54,23.0,29,1.0,0,78.33333333333333,64.6,432.7333333333333,460.4,2216.6666666666665,2566,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,56.666666666666664,55,111.0,75.0,71.0,71,6.0,6
0,Mohamed Salah,6,6.833333333333333,6,15.666666666666666,21,486.0,657,10.833333333333334,11,596.15,825.7,118748.0,118748,101.16666666666667,129,20.166666666666668,41,16.166666666666668,22,279.66666666666663,385.8,800.0333333333333,1056.0,2108.1666666666665,3077,0.0,0,0.16666666666666666,0,0.0,0,0.0,0,0.0,0,99.16666666666667,120,1402.1666666666667,1980.0,176.66666666666666,231,0.6666666666666666,0
0,Andrew Robertson,6,6.833333333333333,8,14.666666666666666,19,645.1666666666666,834,10.666666666666666,12,607.3333333333334,1129.3,122798.0,122798,57.666666666666664,73,32.833333333333336,42,0.8333333333333334,1,137.78333333333333,224.5,545.9333333333333,754.4,2652.1666666666665,3384,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,56.666666666666664,70,223.33333333333334,359.0,130.66666666666666,161,3.6666666666666665,2
0,Divock Origi,6,1.5,0,3.6666666666666665,0,139.5,23,2.5,1,78.56666666666666,33.2,152760.0,152760,56.0,51,6.833333333333333,0,3.1666666666666665,0,36.733333333333334,11.1,120.5,17.8,565.1666666666666,180,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,60.833333333333336,55,171.33333333333334,60.0,42.0,10,0.16666666666666666,0
0,Harry Wilson,3,0.3333333333333333,0,2.3333333333333335,0,98.33333333333333,0,0.6666666666666666,0,80.7,0.0,153682.0,153682,51.0,51,10.666666666666666,0,2.3333333333333335,0,42.833333333333336,0.0,125.8,0.0,545.6666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,53.333333333333336,55,222.33333333333334,0.0,30.333333333333332,0,0.6666666666666666,0
0,Trent Alexander-Arnold,5,7.6,8,17.0,26,567.0,761,9.6,10,775.18,1238.8,169187.0,169187,60.0,78,21.0,40,1.6,2,164.68,255.7,588.28,789.6,2080.4,3029,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,57.0,75,283.0,529.0,129.2,160,2.6,2
0,Joseph Gomez,6,0.5,0,3.5,0,233.5,94,5.166666666666667,0,83.58333333333334,18.1,171287.0,171287,48.0,52,10.166666666666666,14,0.0,0,29.166666666666668,12.5,190.76666666666668,106.8,997.5,589,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50.0,55,17.0,0.0,44.5,10,2.5,0
